event_type,timestamp,x,y,is_click,mood
move,1765280875.558343,786.65234375,305.4375,0,calm
move,1765280875.5664158,793.59765625,305.4375,0,calm
move,1765280875.57333,796.7265625,305.4375,0,calm
move,1765280875.581402,802.91015625,305.4375,0,calm
move,1765280875.588181,809.09375,304.81640625,0,calm
move,1765280875.596321,816.0390625,304.18359375,0,calm
move,1765280875.603335,822.984375,303.55078125,0,calm
move,1765280875.611274,830.6953125,302.90625,0,calm
move,1765280875.618356,838.40625,302.26171875,0,calm
move,1765280875.625259,846.1171875,301.6171875,0,calm
move,1765280875.633346,853.0625,301.6171875,0,calm
move,1765280875.641263,860.0078125,300.984375,0,calm
move,1765280875.648305,866.19140625,300.984375,0,calm
move,1765280875.6563818,868.5703125,300.984375,0,calm
move,1765280875.663286,879.33203125,300.984375,0,calm
move,1765280875.671329,880.95703125,300.984375,0,calm
move,1765280875.678303,884.0859375,300.984375,0,calm
move,1765280875.686391,887.98046875,300.984375,0,calm
move,1765280875.6932921,890.359375,300.984375,0,calm
move,1765280875.7014358,892.73828125,300.984375,0,calm
move,1765280875.708294,894.36328125,300.984375,0,calm
move,1765280875.716377,895.234375,300.984375,0,calm
move,1765280875.7233028,896.10546875,300.984375,0,calm
move,1765280875.7313678,896.5625,301.2109375,0,calm
move,1765280875.738364,897.01953125,301.2109375,0,calm
move,1765280875.746167,897.4765625,301.4375,0,calm
move,1765280875.7531872,897.93359375,301.4375,0,calm
move,1765280875.7611232,898.390625,301.89453125,0,calm
move,1765280875.768203,898.6171875,301.89453125,0,calm
move,1765280875.7762592,899.48828125,302.4765625,0,calm
move,1765280875.783207,900.359375,303.05859375,0,calm
move,1765280875.790267,901.984375,303.87109375,0,calm
move,1765280875.798316,903.88671875,305.296875,0,calm
move,1765280875.805165,906.49609375,307.3828125,0,calm
move,1765280875.8131158,909.83203125,310.1640625,0,calm
move,1765280875.821432,913.16796875,312.9453125,0,calm
move,1765280875.828275,915.94921875,315.7265625,0,calm
move,1765280875.8363671,918.73046875,318.5078125,0,calm
move,1765280875.8432739,921.51171875,321.2890625,0,calm
move,1765280875.851393,921.96875,321.74609375,0,calm
move,1765280875.858277,924.19140625,325.08203125,0,calm
move,1765280875.866379,926.97265625,327.86328125,0,calm
move,1765280875.873346,929.05859375,330.47265625,0,calm
move,1765280875.881374,931.83984375,333.80859375,0,calm
move,1765280875.89028,934.62109375,336.58984375,0,calm
move,1765280875.8983731,936.84375,339.92578125,0,calm
move,1765280875.9034219,939.625,342.70703125,0,calm
move,1765280875.9131498,941.7109375,345.31640625,0,calm
move,1765280875.9203389,944.4921875,348.09765625,0,calm
move,1765280875.92818,946.578125,350.70703125,0,calm
move,1765280875.935244,949.359375,353.48828125,0,calm
move,1765280875.942283,949.94140625,354.359375,0,calm
move,1765280875.949374,954.9921875,359.41015625,0,calm
move,1765280875.958129,955.57421875,360.28125,0,calm
move,1765280875.965321,958.18359375,362.3671875,0,calm
move,1765280875.973218,960.96484375,365.1484375,0,calm
move,1765280875.980143,962.8671875,367.05078125,0,calm
move,1765280875.9882188,965.4765625,369.13671875,0,calm
move,1765280875.995222,967.85546875,370.5625,0,calm
move,1765280876.003266,970.234375,371.98828125,0,calm
move,1765280876.010133,972.84375,374.07421875,0,calm
move,1765280876.018197,975.453125,376.16015625,0,calm
move,1765280876.0251572,978.0625,378.24609375,0,calm
move,1765280876.033189,980.44140625,379.671875,0,calm
move,1765280876.039996,981.3125,380.25390625,0,calm
move,1765280876.04618,986.2578125,383.96484375,0,calm
move,1765280876.0541189,987.12890625,384.546875,0,calm
move,1765280876.062987,990.46484375,386.76953125,0,calm
move,1765280876.0699992,993.80078125,389.55078125,0,calm
move,1765280876.07794,997.13671875,392.33203125,0,calm
move,1765280876.0849931,999.74609375,394.41796875,0,calm
move,1765280876.0919611,1003.08203125,397.19921875,0,calm
move,1765280876.0999942,1005.69140625,399.28515625,0,calm
move,1765280876.106966,1008.47265625,402.06640625,0,calm
move,1765280876.115059,1011.80859375,404.2890625,0,calm
move,1765280876.123234,1014.58984375,407.0703125,0,calm
move,1765280876.1300638,1017.37109375,409.8515625,0,calm
move,1765280876.138208,1018.58984375,411.0703125,0,calm
move,1765280876.145142,1021.19921875,413.15625,0,calm
move,1765280876.151395,1023.98046875,415.9375,0,calm
move,1765280876.1601229,1026.58984375,418.0234375,0,calm
move,1765280876.1682189,1029.37109375,420.8046875,0,calm
move,1765280876.175135,1032.70703125,423.5859375,0,calm
move,1765280876.18321,1035.48828125,426.921875,0,calm
move,1765280876.190186,1038.26953125,429.703125,0,calm
move,1765280876.198288,1041.05078125,432.484375,0,calm
move,1765280876.2051919,1043.83203125,435.265625,0,calm
move,1765280876.213129,1046.61328125,438.046875,0,calm
move,1765280876.220234,1049.39453125,440.828125,0,calm
move,1765280876.228117,1050.61328125,442.046875,0,calm
move,1765280876.2351942,1053.39453125,444.828125,0,calm
move,1765280876.243136,1057.0078125,449.04296875,0,calm
move,1765280876.249407,1060.5,452.53515625,0,calm
move,1765280876.256395,1063.9921875,456.02734375,0,calm
move,1765280876.265316,1067.484375,459.51953125,0,calm
move,1765280876.2731678,1070.265625,462.30078125,0,calm
move,1765280876.280132,1073.046875,465.63671875,0,calm
move,1765280876.288202,1075.828125,468.41796875,0,calm
move,1765280876.2951522,1077.9140625,471.02734375,0,calm
move,1765280876.303256,1080.0,473.63671875,0,calm
move,1765280876.31013,1081.42578125,476.015625,0,calm
move,1765280876.318181,1083.328125,477.91796875,0,calm
move,1765280876.32514,1083.6171875,478.7890625,0,calm
move,1765280876.3332741,1085.51953125,480.69140625,0,calm
move,1765280876.340003,1087.7421875,484.02734375,0,calm
move,1765280876.348057,1090.5234375,486.80859375,0,calm
move,1765280876.353174,1092.74609375,490.14453125,0,calm
move,1765280876.361115,1094.96875,493.48046875,0,calm
move,1765280876.369256,1097.19140625,496.81640625,0,calm
move,1765280876.377973,1098.75390625,499.9453125,0,calm
move,1765280876.385013,1100.9765625,503.28125,0,calm
move,1765280876.391971,1102.5390625,506.41015625,0,calm
move,1765280876.4,1104.76171875,509.74609375,0,calm
move,1765280876.406948,1107.08984375,513.8203125,0,calm
move,1765280876.415062,1109.3125,517.15625,0,calm
move,1765280876.423153,1109.89453125,518.02734375,0,calm
move,1765280876.430142,1112.8046875,522.1015625,0,calm
move,1765280876.4382231,1115.71484375,526.17578125,0,calm
move,1765280876.4451652,1120.1328125,531.859375,0,calm
move,1765280876.453233,1125.2734375,538.28515625,0,calm
move,1765280876.4582841,1130.48828125,545.453125,0,calm
move,1765280876.468193,1135.703125,552.62109375,0,calm
move,1765280876.475148,1140.91796875,559.7890625,0,calm
move,1765280876.483262,1146.1328125,566.95703125,0,calm
move,1765280876.490147,1151.41015625,574.875,0,calm
move,1765280876.497535,1156.625,582.04296875,0,calm
move,1765280876.503336,1161.765625,588.46875,0,calm
move,1765280876.511368,1163.19140625,590.37109375,0,calm
move,1765280876.518381,1169.19140625,598.37109375,0,calm
move,1765280876.5262961,1172.90234375,603.31640625,0,calm
move,1765280876.533365,1177.1171875,607.53125,0,calm
move,1765280876.541305,1180.73046875,611.74609375,0,calm
move,1765280876.548446,1184.44140625,616.69140625,0,calm
move,1765280876.556349,1187.453125,621.5078125,0,calm
move,1765280876.563241,1191.1640625,627.07421875,0,calm
move,1765280876.571338,1194.953125,633.390625,0,calm
move,1765280876.5782678,1197.359375,638.80859375,0,calm
move,1765280876.586339,1199.6875,643.46484375,0,calm
move,1765280876.593292,1200.2421875,647.359375,0,calm
move,1765280876.601432,1200.2421875,649.73828125,0,calm
move,1765280876.608119,1200.2421875,649.96484375,0,calm
move,1765280876.616368,1200.2421875,651.58984375,0,calm
move,1765280876.623341,1200.2421875,652.046875,0,calm
move,1765280876.631405,1200.2421875,652.91796875,0,calm
move,1765280876.638352,1199.01953125,654.13671875,0,calm
move,1765280876.646178,1194.94140625,656.46484375,0,calm
move,1765280876.653188,1190.12109375,659.4765625,0,calm
move,1765280876.661191,1183.93359375,661.94921875,0,calm
move,1765280876.668195,1176.21875,664.51953125,0,calm
move,1765280876.676142,1168.50390625,667.08984375,0,calm
move,1765280876.682786,1159.26171875,668.40625,0,calm
move,1765280876.6896808,1151.546875,670.33203125,0,calm
move,1765280876.697862,1146.88671875,671.49609375,0,calm
move,1765280876.705861,1145.2578125,671.90234375,0,calm
move,1765280876.712898,1144.796875,671.90234375,0,calm
move,1765280876.721212,1144.56640625,672.12890625,0,calm
move,1765280877.051392,1144.3359375,672.12890625,0,calm
move,1765280877.0610619,1143.875,672.12890625,0,calm
move,1765280877.0685902,1143.64453125,672.12890625,0,calm
move,1765280877.073712,1142.76953125,672.12890625,0,calm
move,1765280877.0835671,1140.38671875,672.12890625,0,calm
move,1765280877.090436,1136.48828125,671.5703125,0,calm
move,1765280877.098516,1131.828125,670.984375,0,calm
move,1765280877.105429,1125.640625,670.36328125,0,calm
move,1765280877.113364,1120.21875,669.7578125,0,calm
move,1765280877.120532,1117.8359375,669.7578125,0,calm
move,1765280877.128356,1111.6484375,669.7578125,0,calm
move,1765280877.135457,1105.4609375,669.13671875,0,calm
move,1765280877.143363,1098.51171875,669.13671875,0,calm
move,1765280877.150414,1090.796875,668.4921875,0,calm
move,1765280877.1582668,1083.84765625,668.4921875,0,calm
move,1765280877.165323,1076.1328125,668.4921875,0,calm
move,1765280877.17253,1068.41796875,668.4921875,0,calm
move,1765280877.178493,1059.94140625,668.4921875,0,calm
move,1765280877.188411,1052.2265625,668.4921875,0,calm
move,1765280877.1953769,1044.51171875,668.4921875,0,calm
move,1765280877.203434,1037.5625,668.4921875,0,calm
move,1765280877.210328,1030.61328125,668.4921875,0,calm
move,1765280877.218724,1024.42578125,668.4921875,0,calm
move,1765280877.234071,1022.04296875,668.4921875,0,calm
move,1765280877.234126,1015.09375,668.4921875,0,calm
move,1765280877.240252,1008.90625,668.4921875,0,calm
move,1765280877.248372,1002.71875,668.4921875,0,calm
move,1765280877.255202,997.296875,668.4921875,0,calm
move,1765280877.2621791,991.109375,668.4921875,0,calm
move,1765280877.270236,984.921875,668.4921875,0,calm
move,1765280877.27634,978.734375,668.4921875,0,calm
move,1765280877.28421,971.01953125,669.1328125,0,calm
move,1765280877.292139,964.0703125,669.1328125,0,calm
move,1765280877.300203,956.35546875,669.7734375,0,calm
move,1765280877.3072152,947.11328125,669.7734375,0,calm
move,1765280877.315265,937.109375,670.4375,0,calm
move,1765280877.32236,926.34375,671.109375,0,calm
move,1765280877.3303308,913.28515625,671.79296875,0,calm
move,1765280877.338439,899.46484375,673.171875,0,calm
move,1765280877.345325,883.35546875,673.87109375,0,calm
move,1765280877.353251,866.48046875,675.2734375,0,calm
move,1765280877.3602922,858.765625,675.9140625,0,calm
move,1765280877.368406,841.12890625,676.6171875,0,calm
move,1765280877.375353,824.25390625,678.72265625,0,calm
move,1765280877.381622,808.14453125,680.8203125,0,calm
move,1765280877.388541,791.26953125,682.92578125,0,calm
move,1765280877.3955278,775.921875,685.015625,0,calm
move,1765280877.403571,760.57421875,687.10546875,0,calm
move,1765280877.411495,745.2265625,689.1953125,0,calm
move,1765280877.4185522,731.40625,691.265625,0,calm
move,1765280877.426462,718.34765625,692.63671875,0,calm
move,1765280877.433611,712.92578125,693.83984375,0,calm
move,1765280877.440404,701.39453125,695.1953125,0,calm
move,1765280877.4485812,691.390625,696.52734375,0,calm
move,1765280877.456523,682.1484375,697.84375,0,calm
move,1765280877.463495,674.43359375,699.12890625,0,calm
move,1765280877.4705548,666.71875,700.4140625,0,calm
move,1765280877.4784908,658.2421875,703.01953125,0,calm
move,1765280877.4866,655.109375,704.0625,0,calm
move,1765280877.493472,651.2109375,705.73046875,0,calm
move,1765280877.500554,650.3359375,706.3125,0,calm
move,1765280877.508526,646.2578125,708.640625,0,calm
move,1765280877.5165591,643.125,710.203125,0,calm
move,1765280877.523545,639.78515625,712.42578125,0,calm
move,1765280877.5304918,636.4453125,714.6484375,0,calm
move,1765280877.5384269,633.10546875,716.87109375,0,calm
move,1765280877.546371,629.765625,719.09375,0,calm
move,1765280877.553558,627.15234375,721.1796875,0,calm
move,1765280877.5613701,624.01953125,722.7421875,0,calm
move,1765280877.5685492,620.88671875,724.3046875,0,calm
move,1765280877.576334,617.75390625,725.8671875,0,calm
move,1765280877.5833752,614.4140625,728.08984375,0,calm
move,1765280877.590344,613.5390625,728.671875,0,calm
move,1765280877.5986052,610.04296875,732.1640625,0,calm
move,1765280877.607222,605.82421875,735.77734375,0,calm
move,1765280877.615241,603.0390625,739.11328125,0,calm
move,1765280877.622133,599.54296875,742.60546875,0,calm
move,1765280877.6311722,596.203125,744.828125,0,calm
move,1765280877.637959,593.58984375,746.9140625,0,calm
move,1765280877.6450088,591.20703125,748.33984375,0,calm
move,1765280877.653109,589.578125,748.74609375,0,calm
move,1765280877.66006,587.94921875,749.15234375,0,calm
move,1765280877.6681569,586.3203125,749.96484375,0,calm
move,1765280877.675356,585.4453125,750.546875,0,calm
move,1765280877.6825862,583.5390625,751.97265625,0,calm
move,1765280877.688529,583.078125,752.19921875,0,calm
move,1765280877.695647,581.44921875,753.01171875,0,calm
move,1765280877.703615,580.57421875,753.59375,0,calm
move,1765280877.7115579,579.69921875,754.17578125,0,calm
move,1765280877.718462,577.31640625,754.6484375,0,calm
move,1765280877.725497,575.6875,755.4609375,0,calm
move,1765280877.733556,572.5546875,755.4609375,0,calm
move,1765280877.741533,570.171875,755.93359375,0,calm
move,1765280877.74861,566.2734375,756.48828125,0,calm
move,1765280877.755556,562.375,756.48828125,0,calm
move,1765280877.763508,558.4765625,757.04296875,0,calm
move,1765280877.771559,553.0546875,757.04296875,0,calm
move,1765280877.778471,551.42578125,757.04296875,0,calm
move,1765280877.785571,546.00390625,757.64453125,0,calm
move,1765280877.793639,540.58203125,757.64453125,0,calm
move,1765280877.801589,534.39453125,757.64453125,0,calm
move,1765280877.808515,528.20703125,757.64453125,0,calm
move,1765280877.815706,522.01953125,757.64453125,0,calm
move,1765280877.823644,515.0703125,757.64453125,0,calm
move,1765280877.831733,508.12109375,757.64453125,0,calm
move,1765280877.8384151,500.40625,757.64453125,0,calm
move,1765280877.846304,493.45703125,757.64453125,0,calm
move,1765280877.853436,487.26953125,758.26171875,0,calm
move,1765280877.861331,478.79296875,758.26171875,0,calm
move,1765280877.8685381,474.1328125,758.84375,0,calm
move,1765280877.876321,472.50390625,759.25,0,calm
move,1765280877.883033,469.37109375,760.29296875,0,calm
move,1765280877.8898702,466.23828125,760.29296875,0,calm
move,1765280877.898002,463.85546875,760.765625,0,calm
move,1765280877.905084,462.2265625,761.578125,0,calm
move,1765280877.91314,461.3515625,761.8671875,0,calm
move,1765280877.921501,461.12109375,761.8671875,0,calm
move,1765280877.928544,460.890625,761.8671875,0,calm
move,1765280877.9375548,460.890625,762.09375,0,calm
move,1765280877.953494,460.890625,762.3203125,0,calm
move,1765280877.9603221,461.1171875,762.546875,0,calm
move,1765280877.9684322,461.34375,762.546875,0,calm
move,1765280877.975339,461.80078125,762.7734375,0,calm
move,1765280877.982465,462.02734375,763.0,0,calm
move,1765280877.990176,462.25390625,763.0,0,calm
move,1765280878.005286,462.25390625,763.2265625,0,calm
move,1765280878.020216,462.48046875,763.2265625,0,calm
move,1765280878.027168,463.3515625,763.80859375,0,calm
move,1765280878.035203,463.80859375,764.03515625,0,calm
move,1765280878.042203,464.6796875,764.32421875,0,calm
move,1765280878.050431,467.80859375,764.84375,0,calm
move,1765280878.058403,470.1875,765.79296875,0,calm
move,1765280878.065442,471.8125,766.19921875,0,calm
move,1765280878.073482,477.99609375,768.0546875,0,calm
move,1765280878.08038,479.62109375,768.4609375,0,calm
move,1765280878.0884538,482.0,768.4609375,0,calm
move,1765280878.094526,486.65625,769.04296875,0,calm
move,1765280878.102444,488.28125,769.44921875,0,calm
move,1765280878.110358,489.90625,769.44921875,0,calm
move,1765280878.118434,494.5625,770.03125,0,calm
move,1765280878.125362,496.94140625,770.50390625,0,calm
move,1765280878.133514,502.359375,770.50390625,0,calm
move,1765280878.1401758,505.48828125,771.0234375,0,calm
move,1765280878.1473238,510.90625,771.625,0,calm
move,1765280878.1552472,513.28515625,771.625,0,calm
move,1765280878.162188,518.703125,771.625,0,calm
move,1765280878.1701992,524.88671875,771.625,0,calm
move,1765280878.177196,530.3046875,771.625,0,calm
move,1765280878.18522,531.9296875,771.625,0,calm
move,1765280878.1921349,536.5859375,771.625,0,calm
move,1765280878.1984792,541.2421875,771.625,0,calm
move,1765280878.207166,544.37109375,771.625,0,calm
move,1765280878.2152781,548.265625,771.625,0,calm
move,1765280878.222363,552.16015625,771.625,0,calm
move,1765280878.2303271,553.03125,771.625,0,calm
move,1765280878.238477,557.6875,771.625,0,calm
move,1765280878.245337,562.34375,771.625,0,calm
move,1765280878.253026,567.76171875,772.2265625,0,calm
move,1765280878.260048,574.70703125,773.48828125,0,calm
move,1765280878.268057,581.65234375,774.75,0,calm
move,1765280878.27503,587.8359375,775.3671875,0,calm
move,1765280878.283127,593.25390625,775.96875,0,calm
move,1765280878.290143,595.6328125,775.96875,0,calm
move,1765280878.297746,603.34375,776.609375,0,calm
move,1765280878.3035688,608.0,777.19140625,0,calm
move,1765280878.3133461,612.65625,777.19140625,0,calm
move,1765280878.320404,617.3125,777.7734375,0,calm
move,1765280878.3284,622.73046875,778.9765625,0,calm
move,1765280878.335409,627.38671875,779.55859375,0,calm
move,1765280878.3433511,630.515625,780.078125,0,calm
move,1765280878.350407,634.41015625,780.078125,0,calm
move,1765280878.358345,637.5390625,780.59765625,0,calm
move,1765280878.365546,640.66796875,780.59765625,0,calm
move,1765280878.3715572,643.796875,781.1171875,0,calm
move,1765280878.3785212,644.66796875,781.1171875,0,calm
move,1765280878.386647,647.796875,781.63671875,0,calm
move,1765280878.393523,651.69140625,781.63671875,0,calm
move,1765280878.4016378,656.34765625,782.80078125,0,calm
move,1765280878.408721,660.2421875,783.35546875,0,calm
move,1765280878.416626,663.37109375,783.35546875,0,calm
move,1765280878.424543,666.5,783.875,0,calm
move,1765280878.432495,669.62890625,783.875,0,calm
move,1765280878.439283,672.7578125,784.39453125,0,calm
move,1765280878.4472299,676.65234375,784.94921875,0,calm
move,1765280878.45445,679.78125,785.46875,0,calm
move,1765280878.462187,684.4375,786.05078125,0,calm
move,1765280878.4702022,689.09375,787.21484375,0,calm
move,1765280878.4771268,691.47265625,787.6875,0,calm
move,1765280878.485214,695.3671875,788.2421875,0,calm
move,1765280878.492136,699.26171875,788.2421875,0,calm
move,1765280878.500195,702.390625,788.2421875,0,calm
move,1765280878.5053198,706.28515625,788.2421875,0,calm
move,1765280878.515303,709.4140625,788.76171875,0,calm
move,1765280878.5223649,712.54296875,788.76171875,0,calm
move,1765280878.530314,715.671875,788.76171875,0,calm
move,1765280878.538414,718.80078125,789.28125,0,calm
move,1765280878.5451882,721.9296875,789.28125,0,calm
move,1765280878.5534148,725.82421875,789.28125,0,calm
move,1765280878.560361,728.953125,789.80078125,0,calm
move,1765280878.5684218,730.578125,789.80078125,0,calm
move,1765280878.575367,735.99609375,790.40234375,0,calm
move,1765280878.583487,741.4140625,791.00390625,0,calm
move,1765280878.590357,746.83203125,792.20703125,0,calm
move,1765280878.598485,753.015625,792.82421875,0,calm
move,1765280878.604428,759.19921875,793.44140625,0,calm
move,1765280878.611528,765.3828125,794.67578125,0,calm
move,1765280878.620414,771.56640625,795.29296875,0,calm
move,1765280878.628339,777.75,795.91015625,0,calm
move,1765280878.635423,783.93359375,796.52734375,0,calm
move,1765280878.643307,790.87890625,797.15625,0,calm
move,1765280878.650403,796.296875,798.359375,0,calm
move,1765280878.658355,802.48046875,798.9765625,0,calm
move,1765280878.665411,804.10546875,798.9765625,0,calm
move,1765280878.6733959,811.81640625,799.6171875,0,calm
move,1765280878.6802702,816.47265625,799.6171875,0,calm
move,1765280878.688489,821.12890625,800.19921875,0,calm
move,1765280878.6954188,825.78515625,800.78125,0,calm
move,1765280878.7034261,830.44140625,800.78125,0,calm
move,1765280878.7084942,833.5703125,800.78125,0,calm
move,1765280878.716588,837.46484375,800.78125,0,calm
move,1765280878.725346,840.59375,800.78125,0,calm
move,1765280878.7333918,843.72265625,800.78125,0,calm
move,1765280878.740138,846.8515625,801.30078125,0,calm
move,1765280878.747278,849.98046875,801.30078125,0,calm
move,1765280878.755213,850.8515625,801.30078125,0,calm
move,1765280878.762228,853.98046875,801.30078125,0,calm
move,1765280878.770293,857.875,801.30078125,0,calm
move,1765280878.778145,861.00390625,801.30078125,0,calm
move,1765280878.785385,864.1328125,801.30078125,0,calm
move,1765280878.7921321,868.7890625,801.30078125,0,calm
move,1765280878.8002298,874.20703125,801.30078125,0,calm
move,1765280878.807178,878.86328125,801.30078125,0,calm
move,1765280878.8133602,882.7578125,801.30078125,0,calm
move,1765280878.823474,887.4140625,801.30078125,0,calm
move,1765280878.830357,890.54296875,801.30078125,0,calm
move,1765280878.838495,894.4375,801.30078125,0,calm
move,1765280878.845334,899.09375,801.30078125,0,calm
move,1765280878.853368,899.96484375,801.30078125,0,calm
move,1765280878.860357,904.62109375,801.30078125,0,calm
move,1765280878.868421,908.515625,801.85546875,0,calm
move,1765280878.875339,911.64453125,801.85546875,0,calm
move,1765280878.883424,914.7734375,801.85546875,0,calm
move,1765280878.890372,917.90234375,801.85546875,0,calm
move,1765280878.897366,921.03125,801.85546875,0,calm
move,1765280878.905408,924.16015625,802.375,0,calm
move,1765280878.91249,926.5390625,802.375,0,calm
move,1765280878.91855,928.91796875,802.375,0,calm
move,1765280878.927331,930.54296875,802.375,0,calm
move,1765280878.93546,931.4140625,802.375,0,calm
move,1765280878.94339,931.87109375,802.375,0,calm
move,1765280879.0226471,932.09765625,802.14453125,0,calm
move,1765280879.033509,932.5546875,801.68359375,0,calm
move,1765280879.0411851,934.8828125,797.60546875,0,calm
move,1765280879.04828,936.96875,794.9921875,0,calm
move,1765280879.055147,941.18359375,790.7734375,0,calm
move,1765280879.063071,943.0859375,788.8671875,0,calm
move,1765280879.070126,947.4140625,783.91796875,0,calm
move,1765280879.078076,953.1953125,778.1328125,0,calm
move,1765280879.085143,958.9765625,772.34765625,0,calm
move,1765280879.0920908,964.19140625,765.17578125,0,calm
move,1765280879.100341,971.44921875,758.57421875,0,calm
move,1765280879.107198,973.828125,757.14453125,0,calm
move,1765280879.115226,976.15625,753.06640625,0,calm
move,1765280879.150629,976.3828125,753.06640625,0,calm
move,1765280879.526479,976.83984375,753.06640625,0,calm
move,1765280879.527305,977.7109375,753.35546875,0,calm
move,1765280879.534285,978.58203125,753.35546875,0,calm
move,1765280879.542828,979.453125,753.35546875,0,calm
move,1765280879.5509498,981.078125,753.76171875,0,calm
move,1765280879.557771,981.53515625,753.98828125,0,calm
move,1765280879.565324,983.9140625,753.98828125,0,calm
move,1765280879.572459,986.29296875,754.4609375,0,calm
move,1765280879.58048,987.91796875,754.4609375,0,calm
move,1765280879.5875258,991.8125,755.015625,0,calm
move,1765280879.595469,993.4375,755.015625,0,calm
move,1765280879.6025028,998.85546875,756.21875,0,calm
move,1765280879.6105201,1004.2734375,756.8203125,0,calm
move,1765280879.6175559,1006.65234375,757.29296875,0,calm
move,1765280879.625698,1012.8359375,757.29296875,0,calm
move,1765280879.6309938,1015.21484375,757.765625,0,calm
move,1765280879.639894,1020.6328125,758.3671875,0,calm
move,1765280879.64776,1026.05078125,758.3671875,0,calm
move,1765280879.655641,1032.234375,758.984375,0,calm
move,1765280879.6625721,1039.1796875,758.984375,0,calm
move,1765280879.670688,1045.36328125,759.6015625,0,calm
move,1765280879.677553,1051.546875,760.21875,0,calm
move,1765280879.6846132,1057.73046875,760.21875,0,calm
move,1765280879.692587,1059.35546875,760.21875,0,calm
move,1765280879.699618,1065.5390625,760.21875,0,calm
move,1765280879.706982,1070.95703125,760.21875,0,calm
move,1765280879.7143419,1077.140625,760.21875,0,calm
move,1765280879.722485,1083.32421875,760.21875,0,calm
move,1765280879.730496,1090.26953125,760.84765625,0,calm
move,1765280879.7358289,1097.21484375,760.84765625,0,calm
move,1765280879.744574,1104.16015625,760.84765625,0,calm
move,1765280879.752845,1111.87109375,760.84765625,0,calm
move,1765280879.7607439,1118.81640625,760.84765625,0,calm
move,1765280879.767818,1126.52734375,760.84765625,0,calm
move,1765280879.775763,1134.23828125,760.84765625,0,calm
move,1765280879.782733,1142.7109375,760.84765625,0,calm
move,1765280879.790781,1151.94921875,760.84765625,0,calm
move,1765280879.797968,1160.421875,760.84765625,0,calm
move,1765280879.806035,1169.66015625,760.84765625,0,calm
move,1765280879.8127759,1172.7890625,760.84765625,0,calm
move,1765280879.820809,1182.02734375,760.84765625,0,calm
move,1765280879.8277252,1191.265625,760.84765625,0,calm
move,1765280879.834999,1200.50390625,760.84765625,0,calm
move,1765280879.840909,1209.7421875,760.1875,0,calm
move,1765280879.850928,1218.21484375,760.1875,0,calm
move,1765280879.857739,1226.6875,758.8828125,0,calm
move,1765280879.865485,1233.6328125,757.6171875,0,calm
move,1765280879.8723898,1240.578125,756.3515625,0,calm
move,1765280879.880439,1242.95703125,755.875,0,calm
move,1765280879.887538,1254.484375,753.16015625,0,calm
move,1765280879.8955781,1256.109375,752.34375,0,calm
move,1765280879.902612,1260.18359375,750.01171875,0,calm
move,1765280879.9103842,1264.2578125,747.6796875,0,calm
move,1765280879.9174972,1268.33203125,744.765625,0,calm
move,1765280879.925492,1271.11328125,741.42578125,0,calm
move,1765280879.932619,1273.89453125,738.640625,0,calm
move,1765280879.9385521,1275.45703125,735.5078125,0,calm
move,1765280879.9474502,1276.56640625,731.609375,0,calm
move,1765280879.955344,1277.609375,728.4765625,0,calm
move,1765280879.962359,1277.609375,723.81640625,0,calm
move,1765280879.970408,1277.609375,718.39453125,0,calm
move,1765280879.977538,1277.609375,716.01171875,0,calm
move,1765280879.984747,1276.98828125,709.82421875,0,calm
move,1765280879.992558,1275.75,703.63671875,0,calm
move,1765280879.9996412,1273.890625,697.44921875,0,calm
move,1765280880.007827,1272.03125,691.26171875,0,calm
move,1765280880.0147462,1269.62109375,685.83984375,0,calm
move,1765280880.022605,1267.14453125,679.65234375,0,calm
move,1765280880.030696,1264.05078125,674.08203125,0,calm
move,1765280880.037575,1260.2578125,667.76171875,0,calm
move,1765280880.0435882,1255.8359375,662.07421875,0,calm
move,1765280880.052486,1251.4140625,656.38671875,0,calm
move,1765280880.0604942,1246.359375,651.33203125,0,calm
move,1765280880.067817,1243.74609375,649.2421875,0,calm
move,1765280880.07566,1237.9609375,644.09765625,0,calm
move,1765280880.0851572,1231.53125,639.59765625,0,calm
move,1765280880.090734,1224.359375,634.37890625,0,calm
move,1765280880.095808,1216.53515625,629.8125,0,calm
move,1765280880.103791,1207.953125,625.19140625,0,calm
move,1765280880.110847,1199.37109375,621.23046875,0,calm
move,1765280880.118597,1190.03515625,617.2265625,0,calm
move,1765280880.125778,1180.03125,613.890625,0,calm
move,1765280880.133833,1170.7890625,611.25,0,calm
move,1765280880.140958,1161.546875,609.26953125,0,calm
move,1765280880.1490939,1153.0703125,607.96484375,0,calm
move,1765280880.1559849,1144.59375,607.3125,0,calm
move,1765280880.1638799,1137.64453125,607.3125,0,calm
move,1765280880.1710021,1130.6953125,607.3125,0,calm
move,1765280880.1789088,1129.06640625,607.3125,0,calm
move,1765280880.185984,1121.3515625,609.23828125,0,calm
move,1765280880.193894,1116.69140625,611.56640625,0,calm
move,1765280880.2009861,1111.87109375,614.578125,0,calm
move,1765280880.208799,1107.79296875,617.48828125,0,calm
move,1765280880.215987,1103.57421875,621.703125,0,calm
move,1765280880.2239108,1098.625,626.03125,0,calm
move,1765280880.230905,1093.67578125,630.359375,0,calm
move,1765280880.238982,1088.62109375,635.41015625,0,calm
